radio,mcc,net,area,cell,lon,lat,created,updated
GSM,404,45,5,3072,77.572503,12.939131,1350984886,1436905236
GSM,404,45,5,1911,77.573502,12.936127,1350984886,1434889847
GSM,404,45,5,1912,77.573776,12.934341,1350984886,1436796033
GSM,404,45,5,13663,77.57358,12.932183,1350984886,1408433818
GSM,404,45,18291,12041,77.573776,12.929565,1350984886,1448102545
GSM,404,45,18291,12042,77.57412,12.926788,1350984886,1445395666
GSM,404,45,18291,12043,77.573502,12.926102,1350984886,1451281597
GSM,404,45,18291,19951,77.573914,12.925278,1350984886,1452682532
GSM,404,45,18291,19952,77.573948,12.923012,1350984886,1453063949
GSM,404,45,18291,12371,77.57377625,12.92060852,1350984886,1452767242
GSM,404,73,1071,13783,80.29838562,16.4087677,1351117098,1351117098
UMTS,404,52,52813,1782774,86.92451477,21.50367737,1351327339,1351327339
UMTS,404,59,1010,164495401,75.156622,27.614661,1351361744,1408433959
UMTS,404,59,1010,164495582,75.15678406,27.61482239,1351283095,1351283095
GSM,404,59,215,22012,75.155685,27.614822,1351361744,1457790962
UMTS,404,59,1010,164495372,75.155411,27.614479,1351361744,1408433959
GSM,404,59,1010,41,75.156784,27.614594,1351283946,1351283946
GSM,404,13,50900,12252,79.42288,13.617848,1351431772,1463393415
GSM,404,13,50900,49263,79.426563,13.620336,1351445907,1484265285
GSM,404,13,50900,14843,79.427261,13.619003,1351445907,1473452671
GSM,404,13,50900,14841,79.430335,13.620268,1351445907,1492078834
GSM,404,13,50900,12693,79.43282,13.618829,1351445907,1484265285
GSM,404,13,50900,12691,79.433899,13.618365,1351445907,1473452671
GSM,404,87,3040,10333,75.78163147,26.84989929,1351430730,1351430730
UMTS,404,71,3301,19726358,77.49961853,17.92625427,1351586614,1351586614
GSM,404,13,50900,36702,79.419754,13.60643,1351613151,1472236971
GSM,404,13,50900,36703,79.419479,13.611031,1351613151,1472236971
GSM,404,13,50900,36701,79.420853,13.616409,1351613151,1443284678
GSM,404,7,36063,18148,79.42359924,13.61412048,1351454073,1351454073
GSM,404,7,181,18211,79.419938,13.626481,1351613151,1488977700
UMTS,404,7,36063,39732964,79.422665,13.616647,1351502690,1351502690
UMTS,404,7,36063,39777404,79.42359924,13.61412048,1351454450,1351454450
GSM,404,13,50900,36651,79.410325,13.623277,1351613151,1473452676
UMTS,404,7,36063,39733004,79.418564,13.623581,1351613151,1386142746
GSM,404,13,50900,35043,79.421539,13.61824,1351613151,1431334946
GSM,404,43,2030,28458,78.67424,10.820618,1351622251,1487122533
GSM,404,94,56,56466,79.22172546,10.92933655,1351736236,1351736236
UMTS,404,34,21022,6693783,77.02445984,28.99360657,1351771177,1351771177
GSM,404,72,2305,5298,76.681824,9.915161,1351846315,1443426318
GSM,404,21,226,11172,72.826015,19.14044,1351934230,1351934230
GSM,404,21,226,30082,72.82493591,19.13887024,1351934291,1351934291
GSM,404,21,226,14503,72.825336,19.134808,1351934487,1351934487
GSM,404,21,226,25623,72.82565,19.130191,1351934737,1351934737
GSM,404,85,63101,23843,87.296608,23.571922,1352036695,1364361762
UMTS,404,34,2101,6620168,76.87374,30.323983,1352352372,1453681078
GSM,404,34,171,51563,76.876831,30.330505,1352352373,1443688997
UMTS,404,34,2101,6620203,76.867218,30.344696,1352352373,1443505858
GSM,404,74,114,14481,87.11952209,23.44825745,1352248058,1352248058
GSM,404,74,114,14363,87.120724,23.449974,1352248098,1352248098
GSM,404,74,114,14622,87.12226868,23.45237732,1352248103,1352248103
GSM,404,21,226,14362,72.81532288,19.13337708,1352083517,1352083517
GSM,404,21,153,19034,72.846909,19.163132,1352189673,1352189673
GSM,404,21,153,18532,72.84690857,19.16358948,1352189673,1352189673
GSM,404,21,226,13221,72.84553528,19.15809631,1352441240,1352441240
GSM,404,11,181,51393,77.047119,28.799744,1352466881,1471603328
UMTS,404,85,63825,2186081,87.258018,23.54734,1352472865,1420864565
UMTS,404,85,63825,2190241,87.254984,23.551529,1352472865,1420861566
UMTS,404,85,63825,2192051,87.255753,23.556335,1352401040,1352401040
UMTS,404,85,63825,2186321,87.25999,23.561456,1352472865,1358001106
UMTS,404,85,63825,2186590,87.254042,23.561429,1352401034,1352401034
UMTS,404,85,63825,2186079,87.266121,23.564129,1352472865,1442283296
UMTS,404,85,63825,2192049,87.26619,23.564713,1352472865,1390124315
UMTS,404,85,63825,2186171,87.270584,23.567596,1352401149,1352401149
UMTS,404,85,63825,2186169,87.278761,23.570917,1352401272,1352401272
UMTS,404,85,63825,2191860,87.27745056,23.57185364,1352401205,1352401205
UMTS,404,85,63825,2186319,87.283974,23.565674,1352472865,1425005931
UMTS,404,85,63825,2186600,87.29274,23.571808,1352401599,1352401599
UMTS,404,85,63825,2187191,87.29667664,23.57185364,1352401441,1352401441
UMTS,404,49,31001,19813337,78.359848,17.435989,1352646470,1445100732
UMTS,404,84,3051,3344962,80.236588,13.085418,1352893746,1352959117
UMTS,404,49,31001,19799662,78.34693909,17.4634552,1352892140,1352892140
UMTS,404,49,31001,19822731,78.353806,17.456589,1352911990,1434166871
UMTS,404,49,31002,19806307,78.346115,17.46373,1352911990,1440473071
UMTS,404,49,31002,19799662,78.34693909,17.4634552,1352890596,1352890596
GSM,404,49,50,19162,78.34693909,17.4634552,1352889028,1352889028
UMTS,404,49,31001,19815211,78.328139,17.469564,1352911990,1488833902
UMTS,404,49,31001,19806307,78.343506,17.463913,1352911990,1464824543
UMTS,404,49,31001,19810867,78.353042,17.492791,1352911990,1482437873
UMTS,404,49,31001,19798387,78.345222,17.452812,1352911990,1488833902
UMTS,404,49,31002,19798387,78.345566,17.460251,1352911990,1446427949
UMTS,404,49,31002,19806311,78.345108,17.463913,1352911990,1440473071
UMTS,404,49,31001,19802397,78.322105,17.484996,1352911990,1486764830
UMTS,404,84,3051,3352683,80.23658752,13.08540344,1352956741,1352956741
UMTS,404,11,11101,65612692,77.15954,28.568034,1352982771,1353319514
GSM,404,40,205,26502,80.26216,13.068813,1353034865,1353034865
GSM,404,40,205,26453,80.261259,13.069983,1353035035,1353035035
GSM,404,40,205,26452,80.26268005,13.06892395,1353034823,1353034823
GSM,404,54,24,2011,78.018541,27.166017,1353062561,1446365210
UMTS,404,11,11105,65918278,77.122568,28.57088,1353062911,1353333096
UMTS,404,11,11105,65910976,77.109824,28.576978,1353062911,1353333201
UMTS,404,11,11105,65910977,77.095746,28.58137,1353062911,1353333234
UMTS,404,11,11105,65914076,77.090988,28.584773,1353062911,1353333246
UMTS,404,11,11105,65881856,77.089844,28.58668,1353062911,1353333271
UMTS,404,11,11105,65881858,77.085384,28.587549,1353062911,1353333304
UMTS,404,11,11103,65757316,77.081942,28.591232,1353062911,1353333384
UMTS,404,11,11103,65757315,77.086395,28.58979,1353062911,1353333412
UMTS,404,11,11103,65773395,77.090904,28.590911,1353062911,1353333481
UMTS,404,11,11105,65773395,77.091064,28.591232,1353062911,1353322902
UMTS,404,11,11103,65773394,77.09312439,28.5912323,1352972800,1352972800
GSM,404,11,233,28913,77.09312439,28.5912323,1352972803,1352972803
GSM,404,4,233,28913,77.093811,28.591919,1352972822,1352972822
GSM,404,4,233,29434,77.094803,28.593063,1352972996,1352972996
UMTS,404,4,11103,65750775,77.09587097,28.59397888,1352972890,1352972890
UMTS,404,11,11103,65750775,77.094986,28.593755,1353062912,1353366651
GSM,404,40,205,26501,80.261372,13.069186,1353034528,1353034528
GSM,404,4,127,28441,77.09724426,28.64753723,1353057482,1353057482
UMTS,404,11,11103,65744206,77.084247,28.645101,1353108419,1353108419
UMTS,404,11,11103,65762094,77.105978,28.605817,1353303187,1353367131
UMTS,404,11,11103,65783684,77.105789,28.607407,1353303187,1353367116
UMTS,404,11,11103,65777096,77.10878,28.605881,1353303187,1353367175
UMTS,404,11,11103,65777095,77.117729,28.605366,1353303187,1353367455
UMTS,404,11,11103,65743504,77.123195,28.606291,1353303187,1353367472
UMTS,404,11,11103,65786836,77.126694,28.605576,1353303187,1353367490
GSM,404,11,162,21811,77.125778,28.607407,1353303187,1483426813
GSM,404,4,118,25032,77.142269,28.605457,1353303187,1474895194
UMTS,404,4,11103,65765516,77.125626,28.606339,1353280571,1353280571
GSM,404,11,126,54223,77.12608337,28.6063385,1353280572,1353280572
GSM,404,4,118,29052,77.123886,28.606613,1353303187,1488788531
UMTS,404,4,11103,65743504,77.12745667,28.60496521,1353280603,1353280603
UMTS,404,4,11103,65786836,77.12745667,28.60496521,1353280616,1353280616
UMTS,404,11,11103,65745614,77.133349,28.603149,1353303187,1353367581
UMTS,404,11,11103,65786835,77.142308,28.607447,1353303187,1353368017
UMTS,404,11,11101,65631774,77.162018,28.599864,1353303192,1353368134
UMTS,404,11,11101,65631772,77.166458,28.597275,1353303192,1353368156
UMTS,404,11,11101,65631773,77.166672,28.595505,1353303192,1353368183
UMTS,404,11,11101,65622842,77.169529,28.596226,1353303193,1353368207
UMTS,404,11,11109,66136112,77.173004,28.59787,1353303193,1353368222
UMTS,404,11,11109,66136110,77.178666,28.601098,1353303193,1353368486
UMTS,404,11,11109,66136023,77.183933,28.603706,1353303193,1353368521
UMTS,404,11,11109,66136020,77.187881,28.606708,1353303193,1476662502
UMTS,404,11,11109,66136022,77.184123,28.603375,1353303193,1476102771
UMTS,404,11,11109,66137112,77.195336,28.603298,1353303193,1481659687
UMTS,404,11,11109,66137110,77.199726,28.605022,1353303193,1478609391
UMTS,404,11,11109,66139740,77.203921,28.599637,1353303193,1480666797
UMTS,404,11,11109,66135970,77.215347,28.600845,1353281889,1353281889
GSM,404,4,150,15354,77.217636,28.602982,1353303193,1492168052
UMTS,404,4,11109,66144121,77.216263,28.606339,1353281945,1353281945
UMTS,404,4,11109,66139500,77.2202,28.60817,1353282023,1353282023
UMTS,404,11,11109,66139500,77.224617,28.610458,1353282041,1353282041
GSM,404,11,113,37092,77.225383,28.606867,1353303193,1492431444
GSM,404,4,136,17383,77.228891,28.613252,1353303193,1470751013
UMTS,404,11,11109,66137471,77.227677,28.613145,1353303193,1478152075
UMTS,404,11,11109,66136602,77.23211,28.614619,1353303193,1470655054
UMTS,404,11,11109,66150192,77.231729,28.609641,1353303193,1477538403
UMTS,404,11,11109,66136190,77.228165,28.592331,1353303193,1480685864
UMTS,404,11,11109,66148552,77.226334,28.599987,1353303193,1440711088
UMTS,404,11,11109,66141060,77.223783,28.603592,1353303193,1448070915
UMTS,404,11,11109,66139501,77.22159,28.602094,1353282403,1353282403
UMTS,404,11,11109,66139502,77.219124,28.600845,1353282409,1353282409
UMTS,404,11,11109,66139741,77.193741,28.594254,1353303193,1481663347
UMTS,404,11,11109,66137460,77.18925476,28.58711243,1353282717,1353282717
UMTS,404,11,11109,66150022,77.178543,28.579971,1353282828,1353282828
UMTS,404,11,11109,66136260,77.175179,28.578272,1353282972,1353282972
UMTS,404,11,11101,65636473,77.17689514,28.57887268,1353282888,1353282888
UMTS,404,11,11101,66136260,77.17552185,28.57887268,1353282891,1353282891
UMTS,404,11,11109,66136262,77.172775,28.576813,1353282980,1353282980
UMTS,404,11,11109,66136261,77.169976,28.571531,1353283160,1353283160
UMTS,404,11,11101,65617694,77.166316,28.566004,1353303193,1353319502
UMTS,404,11,11101,65613524,77.16774,28.5634,1353303193,1353319492
UMTS,404,11,11101,65618183,77.204132,28.548706,1353319082,1353319082
UMTS,404,11,11101,65663644,77.201958,28.545914,1353319104,1353319104
UMTS,404,11,11101,65642604,77.20161438,28.54454041,1353319143,1353319143
UMTS,404,11,11101,65612612,77.199211,28.545227,1353319168,1353319168
UMTS,404,11,11101,65612613,77.196808,28.545914,1353319177,1353319177
UMTS,404,11,11101,65612614,77.194061,28.5466,1353319208,1353319208
UMTS,404,11,11101,65619642,77.189843,28.547876,1353388412,1361260180
UMTS,404,11,11101,65661552,77.186508,28.54763,1353319252,1353319252
UMTS,404,11,11101,65612812,77.184219,28.550034,1353319267,1353319267
UMTS,404,11,11101,65621112,77.178726,28.554077,1353319377,1353319377
UMTS,404,11,11101,65633704,77.179642,28.553467,1353319300,1353319300
UMTS,404,11,11101,65621114,77.17414856,28.55690002,1353319388,1353319388
UMTS,404,11,11101,65652342,77.172089,28.558273,1353319400,1353319400
UMTS,404,11,11101,65613522,77.17140198,28.55964661,1353319410,1353319410
UMTS,404,11,11101,65617693,77.167282,28.564453,1353319450,1353319450
UMTS,404,11,11101,65621173,77.160845,28.573723,1353319599,1353319599
UMTS,404,11,11101,65621172,77.15657,28.575851,1353319623,1353319623
UMTS,404,11,11101,65631604,77.149324,28.574858,1353319695,1353319695
UMTS,404,11,11101,65623483,77.141876,28.574753,1353319707,1353319707
UMTS,404,11,11101,65604532,77.140503,28.574066,1353319717,1353319717
UMTS,404,11,11101,65604534,77.136383,28.571663,1353319759,1353319759
GSM,404,11,126,7822,77.14052,28.575774,1353388412,1418771303
GSM,404,4,950,12752,77.131695,28.563364,1353388412,1492333467
UMTS,404,11,11105,65918276,77.13124,28.567662,1353333038,1353333038
GSM,404,11,141,47291,77.111928,28.57602,1353320112,1353320112
UMTS,404,11,11105,65925216,77.10823059,28.57749939,1353320120,1353320120
UMTS,404,11,11105,65914077,77.092158,28.581823,1353321025,1353321025
UMTS,404,11,11105,65757315,77.08625793,28.58985901,1353322953,1353322953
UMTS,404,11,11103,65773396,77.08625793,28.58985901,1353322971,1353322971
UMTS,404,11,11103,65766715,77.08625793,28.58848572,1353322999,1353322999
UMTS,404,11,11103,65881858,77.08625793,28.58848572,1353323001,1353323001
UMTS,404,11,11105,65870706,77.121964,28.572693,1353323438,1353323438
UMTS,404,11,11105,65870696,77.132656,28.557096,1353332937,1353332937
UMTS,404,11,11105,65925178,77.127831,28.549784,1353332856,1353332856
UMTS,404,11,11105,65925177,77.125397,28.54763,1353332824,1353332824
UMTS,404,11,11105,65884166,77.12677,28.545151,1353332796,1353332796
UMTS,404,11,11105,65924118,77.127831,28.54504,1353332766,1353332766
UMTS,404,11,11105,65924117,77.129517,28.542186,1353332742,1353332742
UMTS,404,11,11105,65884167,77.133699,28.538548,1353332681,1353332681
UMTS,404,11,11105,65603832,77.1370697,28.53767395,1353323998,1353323998
UMTS,404,11,11101,65603832,77.139458,28.53654,1353332652,1353332652
UMTS,404,11,11101,65659172,77.144917,28.531985,1353332570,1353332570
UMTS,404,11,11101,65646263,77.14325,28.533382,1353332594,1353332594
UMTS,404,11,11101,65619623,77.142105,28.535385,1353332615,1353332615
UMTS,404,11,11101,65618494,77.148743,28.52916,1353332560,1353332560
UMTS,404,11,11101,65618492,77.15354919,28.52668762,1353324178,1353324178
UMTS,404,11,11101,65618493,77.155403,28.524422,1353332503,1353332503
UMTS,404,11,11101,65613674,77.159042,28.519516,1353332449,1353332449
UMTS,404,11,11101,65613673,77.160416,28.517814,1353332432,1353332432
UMTS,404,11,11101,65623084,77.163437,28.515152,1353332403,1353332403
UMTS,404,11,11101,65613654,77.166977,28.511429,1353332362,1353332362
UMTS,404,11,11101,65613653,77.170998,28.509804,1353332350,1353332350
UMTS,404,11,11101,65623134,77.175603,28.507381,1353332304,1353332304
UMTS,404,11,11101,65655794,77.17552185,28.50608826,1353324536,1353324536
UMTS,404,11,11105,65874026,77.17075,28.502552,1353332243,1353332243
UMTS,404,11,11101,65874026,77.17414856,28.50471497,1353324553,1353324553
UMTS,404,11,11105,65874027,77.17002869,28.50196838,1353328131,1353328131
UMTS,404,11,11105,65874028,77.1686554,28.50196838,1353332209,1353332209
UMTS,404,11,11101,65625832,77.165222,28.512955,1353332374,1353332374
UMTS,404,11,11101,65623083,77.16453552,28.514328,1353332381,1353332381
UMTS,404,11,11101,65653442,77.15766907,28.52256775,1353332458,1353332458
UMTS,404,11,11101,65884167,77.13432312,28.53767395,1353332658,1353332658
UMTS,404,11,11105,65870697,77.13089,28.55278,1353332867,1353332867
UMTS,404,11,11105,65894216,77.13294983,28.55827332,1353332898,1353332898
UMTS,404,11,11105,65753064,77.08351135,28.58848572,1353333307,1353333307
UMTS,404,11,11103,65753064,77.08213806,28.58985901,1353333318,1353333318
UMTS,404,11,11103,65750774,77.100174,28.597,1353366738,1353366738
UMTS,404,11,11103,65752485,77.10228,28.600159,1353366768,1353366768
UMTS,404,11,11103,65762095,77.104523,28.602219,1353366821,1353366821
UMTS,404,11,11103,65743505,77.104454,28.606682,1353367081,1353367081
UMTS,404,11,11103,65762096,77.10548401,28.6063385,1353367001,1353367001
UMTS,404,11,11103,65631774,77.15629578,28.60359192,1353368020,1353368020
GSM,404,45,1829,21842,77.56431,12.899273,1354118336,1449611982
GSM,404,45,2234,12462,77.597397,13.008408,1354118337,1453405968
GSM,404,45,5,12702,77.578239,12.945156,1354118337,1408433823
GSM,404,45,5,2192,77.577896,12.944504,1351592558,1351592558
GSM,404,45,5,13773,77.578239,12.944641,1354118337,1435861228
GSM,404,45,1829,15681,77.564011,12.900772,1354118337,1449738404
GSM,404,45,1829,16483,77.566251,12.904623,1354118337,1452719052
GSM,404,45,1829,10313,77.56897,12.9077,1354118337,1449611982
GSM,404,45,1829,10312,77.571716,12.909164,1354118337,1452544837
GSM,404,45,1829,6493,77.571945,12.910538,1354118337,1456912324
GSM,404,45,1829,6492,77.573651,12.910995,1354118337,1456912324
GSM,404,45,1829,8183,77.575493,12.909966,1354118337,1453279809
GSM,404,45,1829,8181,77.576294,12.910995,1354118343,1445661070
GSM,404,45,1829,8182,77.577896,12.910172,1354118343,1453279809
GSM,404,45,1829,16853,77.579166,12.911339,1354118343,1452094424
GSM,404,45,1829,16851,77.579269,12.914829,1354118343,1452767242
GSM,404,45,18291,24742,77.580564,12.91845,1354118343,1454926547
GSM,404,45,18291,13792,77.580518,12.922232,1354118343,1453124291
GSM,404,45,18291,13791,77.582162,12.91911,1354118343,1453241247
GSM,404,45,5,7303,77.58096,12.925468,1354118343,1408433818
GSM,404,45,26591,19523,77.518917,12.974456,1354118343,1370591772
GSM,404,45,26591,19521,77.5188446,12.97416687,1352695094,1352695094
GSM,404,45,26591,17091,77.519608,12.977829,1354118343,1373267123
GSM,404,45,26591,17093,77.521591,12.972649,1352695287,1352695287
GSM,404,45,26591,13091,77.522278,12.97142,1352695296,1352695296
GSM,404,45,26591,13093,77.518844,12.965927,1354118343,1401243858
GSM,404,45,26591,13092,77.524338,12.970596,1352695445,1352695445
GSM,404,45,26591,3971,77.524033,12.967453,1352695494,1352695494
GSM,404,45,26591,3972,77.523727,12.963715,1352695591,1352695591
GSM,404,45,26591,7051,77.52433777,12.96180725,1352695601,1352695601
GSM,404,45,26591,24502,77.526398,12.961415,1352695677,1352695677
GSM,404,45,26591,15272,77.528801,12.960434,1352695698,1352695698
GSM,404,45,26591,3263,77.531052,12.956619,1354118349,1408433823
GSM,404,45,26591,3262,77.533264,12.959335,1352695804,1352695804
GSM,404,45,2230,13412,77.534866,12.957687,1354118349,1454124611
GSM,404,45,2230,10721,77.53459,12.955899,1354118349,1459795761
GSM,404,45,1829,16852,77.579269,12.910538,1354118349,1452094424
GSM,404,94,35,12411,77.438213,10.866361,1354206764,1357545433
GSM,404,94,35,12413,77.436796,10.859548,1354206764,1358245076
GSM,404,94,35,22092,77.43370056,10.86479187,1354187058,1354187058
GSM,404,94,35,20294,77.43370056,10.86479187,1354214208,1354214208
GSM,404,94,35,19974,77.43370056,10.86479187,1354223628,1354223628
GSM,404,15,10018,25241,81.79252625,26.20857239,1354518031,1354518031
GSM,404,15,10018,26682,81.795959,26.208573,1354588367,1429477429
GSM,404,15,10018,40097,81.79252625,26.20857239,1354518857,1354518857
UMTS,404,75,12012,79086457,86.92451477,24.88746643,1354596398,1378505161
UMTS,404,75,12012,79086459,86.92451477,24.88746643,1354596398,1354628099
GSM,404,45,5111,54222,77.59986877,12.82173157,1342948316,1342948316
GSM,404,45,5111,23503,77.59986877,12.82173157,1342948849,1342948849
GSM,404,45,5111,17191,77.59986877,12.82173157,1342948858,1342948858
GSM,404,45,9019,3021,77.596944,12.886437,1342950402,1342950402
GSM,404,45,9019,12942,77.598373,12.890854,1342950433,1342950433
GSM,404,45,9019,12941,77.598495,12.892714,1342950437,1342950437
GSM,404,45,18291,2873,77.585961,12.917012,1354869623,1453124291
GSM,404,45,18291,2871,77.585037,12.922531,1354869623,1452417252
GSM,404,45,5,7301,77.581329,12.926102,1354869623,1408433818
GSM,404,45,1829,13253,77.594105,12.900362,1354869623,1408433818
GSM,404,45,5,10221,77.584763,12.929764,1344038799,1344038799
GSM,404,45,5,10223,77.58476257,12.92884827,1345415454,1345415454
GSM,404,45,1829,2222,77.580814,12.907047,1354869624,1434369515
GSM,404,45,1829,2223,77.574781,12.904397,1354869624,1433131204
GSM,404,45,1829,3333,77.571793,12.899246,1354869645,1452544837
GSM,404,45,1829,14093,77.570924,12.896734,1354869645,1476058364
GSM,404,45,1829,12431,77.565464,12.891408,1354869645,1451469036
GSM,404,45,1829,12633,77.559586,12.886734,1344973192,1344973192
GSM,404,45,5,25333,77.583077,12.927974,1354869645,1408433823
GSM,404,40,905,19562,80.19950867,13.00987244,1354870912,1355386734
UMTS,404,40,31031,6767439,80.19950867,13.00987244,1354870912,1355386615
GSM,404,45,1829,2221,77.580757,12.910767,1354871312,1431872822
GSM,404,45,1829,7233,77.583923,12.909088,1354853254,1354853254
GSM,404,45,18291,7233,77.583639,12.909248,1354871312,1435937835
GSM,404,45,10561,10522,77.592999,13.005753,1354871313,1408433946
GSM,404,45,7017,11413,77.603439,13.104159,1354871313,1454843862
GSM,404,45,10561,10523,77.596748,13.098387,1354871313,1408433818
GSM,404,45,10561,13452,77.594376,13.093643,1354871313,1453583942
GSM,404,45,245,242,77.665329,12.95723,1354871313,1454885156
GSM,404,45,245,7813,77.66853333,12.95768738,1346712101,1346712101
GSM,404,45,1425,7813,77.671167,12.957822,1354871313,1408433829
GSM,404,45,1627,21701,77.679245,12.954666,1354871325,1452113256
GSM,404,45,1627,7823,77.68089294,12.9549408,1346712252,1346712252
GSM,404,45,1425,7823,77.680928,12.955399,1354871325,1408433829
GSM,404,45,1627,11641,77.681717,12.950546,1354871325,1451035332
GSM,404,45,1425,41471,77.68089294,12.9549408,1346712879,1346712879
GSM,404,45,5,5892,77.586565,12.928762,1354871325,1436690779
GSM,404,45,5,5502,77.582474,12.928848,1354871325,1432596145
GSM,404,45,5,10222,77.584893,12.928914,1349134555,1349134555
GSM,404,45,18291,17293,77.580368,12.917633,1354871330,1453124291
GSM,404,45,18291,3231,77.578002,12.919024,1354871330,1477340597
UMTS,404,45,18291,26297229,77.5806427,12.91786194,1347503535,1347503535
GSM,404,45,18291,17291,77.580986,12.919235,1354871330,1453124291
GSM,404,45,906,8721,77.584763,12.974167,1354871330,1408433823
GSM,404,45,5,50521,77.585983,12.930222,1354871331,1436505756
GSM,404,45,5,15913,77.587051,12.931137,1354871331,1436000505
GSM,404,45,5,1461,77.589569,12.929535,1354871331,1435777104
GSM,404,45,5,1463,77.587738,12.928505,1354871331,1433129406
GSM,404,45,5,1462,77.589625,12.927809,1354871336,1435020275
GSM,404,45,5,1621,77.59300232,12.92884827,1349134662,1349134662
GSM,404,45,4014,1621,77.59300232,12.92884827,1349134667,1349134667
GSM,404,45,4014,51031,77.59465,12.928848,1349134696,1349134696
GSM,404,45,4014,8273,77.597826,12.928531,1349134863,1349134863
GSM,404,45,4014,3112,77.600143,12.929398,1349134870,1349134870
GSM,404,45,4014,3111,77.601242,12.933998,1349134899,1349134899
GSM,404,45,4014,50311,77.601242,12.932281,1349134882,1349134882
GSM,404,45,4014,8552,77.601242,12.934799,1349134911,1349134911
GSM,404,45,4014,6173,77.601831,12.938396,1354871336,1447838057
GSM,404,45,408,5941,77.606506,12.943954,1349135356,1349135356
GSM,404,45,408,17041,77.611427,12.945328,1349737171,1349737171
GSM,404,45,408,17052,77.61222839,12.94532776,1349737079,1349737079
GSM,404,45,408,11843,77.6108551,12.94532776,1349737185,1349737185
GSM,404,45,651,11843,77.60994,12.945786,1349737202,1349737202
GSM,404,45,651,3051,77.60948181,12.94670105,1349737205,1349737205
GSM,404,45,408,3051,77.607437,12.945938,1349737343,1349737343
GSM,404,45,408,2342,77.60673523,12.94670105,1349737233,1349737233
GSM,404,45,408,3053,77.607956,12.941895,1349737417,1349737417
GSM,404,45,408,1821,77.60948181,12.93983459,1349737422,1349737422
GSM,404,45,4014,1821,77.609917,12.938873,1354871347,1454015021
GSM,404,45,651,55512,77.60948181,12.9384613,1349739587,1349739587
GSM,404,45,2637,3393,77.540888,13.000154,1354871347,1447835182
GSM,404,45,18291,13243,77.590913,12.91219,1354871352,1434369515
GSM,404,45,18291,16371,77.592659,12.915115,1354871352,1452331532
GSM,404,45,18291,2322,77.59300232,12.91511536,1350279585,1350279585
GSM,404,45,4014,2322,77.59300232,12.91648865,1350279660,1350279660
GSM,404,45,4014,45621,77.59300232,12.91648865,1350279745,1350279745
GSM,404,45,6015,3892,77.580643,12.971878,1354871352,1448182070
GSM,404,45,6015,1132,77.5806427,12.97279358,1350359722,1350359722
GSM,404,45,906,1132,77.581511,12.972713,1354871352,1408433818
GSM,404,45,906,1133,77.579619,12.973717,1354871352,1408433818
GSM,404,45,1013,373,77.577233,12.976882,1354871352,1453972705
GSM,404,45,906,16703,77.574938,12.984625,1354871358,1408433818
GSM,404,45,906,152,77.574463,12.9879,1354871358,1408433818
GSM,404,45,906,5931,77.57377625,12.98789978,1350363422,1350363422
GSM,404,45,906,153,77.573776,12.988586,1354871358,1408433818
GSM,404,45,906,151,77.573776,12.989273,1354871358,1408433818
GSM,404,45,906,50171,77.57206,12.990303,1350363553,1350363553
GSM,404,45,906,19771,77.57102966,12.99201965,1350363578,1350363578
GSM,404,45,10113,19771,77.571191,12.993958,1354871358,1457164773
GSM,404,45,10113,9051,77.571209,12.997931,1354871358,1452072856
GSM,404,45,10113,1202,77.571452,12.999573,1354871358,1454310082
GSM,404,45,15261,1753,77.572746,12.998543,1354871358,1454310082
GSM,404,45,15261,10132,77.570343,13.001495,1354871358,1453685441
GSM,404,45,10113,1203,77.570114,13.001175,1354871358,1454659754
GSM,404,45,408,3303,77.568741,12.947083,1354871358,1456525137
GSM,404,45,22301,2051,77.568207,12.943459,1354871363,1456525137
GSM,404,45,22301,50491,77.568197,12.943096,1354871363,1458201430
GSM,404,45,22301,2052,77.567445,12.941761,1354871363,1457218973
GSM,404,45,22301,7122,77.567106,12.939874,1354871363,1456525137
GSM,404,45,22301,7121,77.565536,12.941208,1354871363,1457218973
GSM,404,45,408,12672,77.576065,12.948532,1354871363,1457554957
GSM,404,45,408,42701,77.57652283,12.94807434,1354871363,1452688196
GSM,404,44,1014,31571,77.576897,12.949198,1354871363,1459404083
GSM,404,71,121,21553,77.574387,12.947006,1354871363,1491313051
GSM,404,86,50021,393,77.57652283,12.94807434,1350434601,1350434601
GSM,404,45,408,2191,77.57652283,12.94807434,1350435041,1350435041
GSM,404,45,5,2191,77.57652283,12.94807434,1350435046,1350435046
GSM,404,45,5,42701,77.57652283,12.94807434,1350435114,1350435114
GSM,404,44,1014,31223,77.577896,12.946701,1354871363,1463704185
GSM,404,71,123,23382,77.589798,12.984238,1354871364,1491713419
GSM,404,86,51001,29493,77.587738,12.985039,1354871364,1467349449
GSM,404,44,1018,28142,77.586823,12.984467,1354871364,1459404094
GSM,404,45,1,893,77.588206,12.985973,1354871364,1459476899
GSM,404,45,1,83,77.590571,12.978174,1350440616,1350440616
GSM,404,45,906,83,77.587166,12.982063,1354871364,1408433823
GSM,404,45,906,84,77.586754,12.979523,1354871364,1408433818
GSM,404,44,1291,7522,77.587509,12.967758,1354871364,1459746411
GSM,404,86,50012,14271,77.586347,12.968568,1354871364,1425906648
GSM,404,71,125,25233,77.587738,12.966759,1354871364,1491969328
GSM,404,71,125,25291,77.591286,12.967094,1354871364,1492381927
